queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BTR-00140	LIMEN-SIGNAL-692E0D061DB2BE95	translation_source_reviewed	no	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Anskaffelse av generativ KI	Official Norwegian Digdir guidance surface supports procurement/introduction guidance context, not a compliance or deployment finding.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Route to original-language extraction for precise procurement-guidance claims.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation-sensitive official surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	743
BTR-00143	LIMEN-SIGNAL-6A0016E9B15CA74F	translation_source_reviewed	ro	https://www.mcid.gov.ro/wp-content/uploads/2024/02/Strategie-Inteligenta-Artificiala-22012024_clean_final.pdf	Strategia nationala in domeniul inteligentei artificiale 2024-2027	Official Romanian strategy PDF is a roadmap/planning surface; local metadata explicitly warns it is not operational proof.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract original-language roadmap claims with planned/roadmap qualifier only.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation-sensitive official surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	257
BTR-00145	LIMEN-SIGNAL-6A8658B825A9E3A0	translation_source_reviewed	Arabic/Gulf routing metadata	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-028/language-delta.json#L10	gaia-boost-028 language-delta	Internal packet confirms Arabic/Gulf translation-sensitive evidence route; it is not itself a primary source.	translation-safe routing/context only; no case, legality, prevalence, or safety claim	Extract and review named parent source_document_ids before any source-level use.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation-sensitive official surface	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-028/language-delta.json	10
BTR-00146	LIMEN-SIGNAL-6AED28B9C1950838	translation_source_reviewed	Portuguese	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	Banco Central do Brasil — Sandbox Regulatório	Official Portuguese regulator page is a concrete sectoral sandbox surface; local notes warn not to treat it as general AI sandbox evidence.	sectoral sandbox source-surface only; no AI-specific or compliance claim	Retain as Brazil sectoral context; seek AI-specific ANPD/other source for AI sandbox claims.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation-sensitive official surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	120
BTR-00149	LIMEN-SIGNAL-6D0434EAB532AC1D	translation_source_reviewed	Chinese	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Cyberspace Administration of China — Interim Measures for Generative AI Services	Chinese official rule is a concrete governance source; local note limits it to partial public-service context and rejects procurement-compliance inference.	source-surface governance context only; no procurement, legality, compliance, or prevalence claim	Retain as partial context; require procurement-specific source for procurement claims.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	procurement AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	240
BTR-00151	LIMEN-SIGNAL-6E069BCA3E21693F	translation_source_reviewed	Turkish	https://www.sanayi.gov.tr/assets/pdf/UlusalYapayZekaStratejisi2024-2025EylemPlani.pdf	Ministry of Industry and Technology — National AI Strategy 2024-2025 Action Plan	Official Turkish action-plan source was locally checked for sandbox/test-bed terms; notes support negative operational-sandbox posture only.	negative source-surface only; no operational sandbox or policy-effectiveness claim	Keep no-operational-AI-sandbox warning unless a direct sandbox page appears.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	291
BTR-00153	LIMEN-SIGNAL-6EAEF41E9FC0B1C8	translation_source_reviewed	Portuguese	https://digital.gov.pt/pt/inteligencia-artificial/ia-responsavel	Digital.gov.pt / ARTE / AMA — IA Responsável	Official Portuguese AI-responsibility framework is concrete guidance; notes say transparency questions are not a public algorithm register.	guidance/framework surface only; no public-register or compliance claim	Retain as context; seek separate register inventory for algorithm-register evidence.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	320
BTR-00154	LIMEN-SIGNAL-6EEE676F06DA35BD	translation_source_reviewed	Norwegian	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Datatilsynet — Sandkassesiden	Norwegian regulator sandbox programme page is a concrete official surface describing a guidance offer for privacy-friendly AI innovation.	official sandbox programme surface only; no outcome, compliance, or safety claim	Pair with project/report sources before any maturity or case-level statement.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	727
BTR-00155	LIMEN-SIGNAL-701C3DE798967BAA	translation_source_reviewed	Norwegian	https://www.datatilsynet.no/regelverk-og-verktoy/rapporter-og-utredninger/rapporter-fra-sandkassa/	Datatilsynet — Rapporter og funn fra sandkassa	Norwegian sandbox report index is a concrete official surface listing sandbox projects and downloadable outputs.	report-index surface only; no individual project finding or compliance claim	Use for parent report extraction and project-level source review.	20260616T121358Z-lane2-edecfa53	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	726
BTR-00162	LIMEN-SIGNAL-75440BEA24C26391	translation_source_reviewed	it	https://www.agid.gov.it/it/notizie/intelligenza-artificiale-in-consultazione-le-linee-guida-pa	Intelligenza Artificiale: in consultazione le prime Linee Guida per la PA	Italian AgID official consultation notice supports AI-in-PA governance/transparency context but local note says no central public algorithm register found.	Official consultation source surface only; no algorithm-register existence or legal compliance claim.	Keep as Italian governance context; do not promote as register evidence.	20260616T121432Z-lane3-4c926721	P1_official_or_regulator_review	non_english_official_page	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	540
BTR-00165	LIMEN-SIGNAL-789398B999BED34E	translation_source_reviewed	pl	https://ai.gov.pl/media/2026/05/Piaskownice-regulacyjne-raport.pdf	Raport z badania Piaskownice regulacyjne w obszarze AI	Polish official research report is useful negative-hardening context; local notes explicitly say it does not evidence an operational AI sandbox.	Source-surface negative-hardening only; no operational-sandbox or legal finding.	Retain as Polish context and separate from live-sandbox evidence.	20260616T121432Z-lane3-4c926721	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	256
BTR-00166	LIMEN-SIGNAL-7A105C064E6D2025	translation_source_reviewed	no	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Sandkassesiden	Norwegian regulator page is a direct sandbox programme surface with local metadata describing AI/privacy-friendly innovation guidance.	Regulator programme source surface only; no participant outcome, compliance, safety, or legal conclusion.	Candidate for bounded parent-source extraction with Norwegian source quote if needed.	20260616T121432Z-lane3-4c926721	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	727
BTR-00173	LIMEN-SIGNAL-813144C111E293B9	translation_source_reviewed	nl	https://algoritmes.overheid.nl/nl	Het algoritmeregister van de Nederlandse overheid	Dutch national algorithm register source surface exists locally; note explicitly avoids BQ-specific coverage conclusion.	National register source-surface only; no Caribbean Netherlands coverage, completeness, or compliance claim.	Use as parent register context; verify BQ coverage separately.	20260616T121432Z-lane3-4c926721	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1883
BTR-00209	LIMEN-SIGNAL-9C7419FDEFED9D67	translation_source_reviewed	da	https://www.datatilsynet.dk/regler-og-vejledning/kunstig-intelligens	Datatilsynet Kunstig intelligens	Danish regulator AI hub/source surface is explicit in local law-to-evidence row; sandbox language remains context only.	translation-safe source-surface existence and candidate evidence-object vocabulary only	Keep as context source; require Danish source review before extracting duties or sandbox claims.	20260616T121732Z-lane2-60e971d5	P1_official_or_regulator_review	translation-sensitive direct surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/multilingual/multilingual-law-to-evidence-v0.2.jsonl	40
BTR-00221	LIMEN-SIGNAL-A3CB5A83E7DAC971	translation_source_reviewed	sk	https://mirri.gov.sk/aktuality/splnomocnenec-vlady-pre-ai/slovensko-buduje-ai-republiku-regulacia-vizia-a-konkretne-kroky/	MIRRI SR: Slovensko buduje AI republiku	Slovak ministry press-release surface explicitly supports gap/context metadata, while local note says it is not guidance.	translation-bounded gap/context source only; no procurement rule or compliance finding	Retain as AI procurement/governance gap context pending Slovak source quotation review.	20260616T121732Z-lane2-60e971d5	P1_official_or_regulator_review	translation_sensitive_official_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_17_SOURCE_REFRESH.csv	21
BTR-00241	LIMEN-SIGNAL-AF6F7121D690BEC2	translation_source_reviewed	Ukrainian	https://thedigital.gov.ua/search?query=%D0%B0%D0%BB%D0%B3%D0%BE%D1%80%D0%B8%D1%82%D0%BC%D1%96%D1%87%D0%BD%D0%B8%D0%B9%20%D1%80%D0%B5%D1%94%D1%81%D1%82%D1%80	Ministry of Digital Transformation of Ukraine search	Official Ukrainian ministry search surface records limited negative-evidence posture only; not proof of absence.	translation-safe source review only; no legal or policy conclusion from machine translation	retain as limited source-surface context; no case promotion	20260616T122124Z-lane2-138d0028	P1_official_or_regulator_review	non_english_official_search_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	320
BTR-00252	LIMEN-SIGNAL-B865297BE4FB6B7F	translation_source_reviewed	English	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted	20260616T122124Z-lane2-138d0028	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/south-asian-language-history.jsonl	2
BTR-00263	LIMEN-SIGNAL-BC294441C4458369	translation_source_reviewed	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local Atlas record names official PDF URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	Retry capture or extract only if a concrete bounded claim is needed.	20260616T122200Z-lane1-bdea5a8e	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/south-asian-language-history.jsonl	36
BTR-00268	LIMEN-SIGNAL-BF84927617AB85C0	translation_source_reviewed	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	Retry capture or extract only if a concrete bounded claim is needed.	20260616T122200Z-lane1-bdea5a8e	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-latest.jsonl	1
