row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00492	LIMEN-SIGNAL-F9615CD6202235EC	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00493	LIMEN-SIGNAL-F9A73B15D40CDC48	candidate_for_url_extraction	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:330	PALLAS Lesotho candidate matrix delta	Row names gov.ls and AI policy checks but lacks exact URLs/locators for original source review.	translation-safe source review only; no legal or policy conclusion from machine translation	extract gov.ls and AI policy URLs from Lesotho source pack
TH-00494	LIMEN-SIGNAL-F9C57FFBB17B498F	translation_source_reviewed	Spanish	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:4055	UN Guatemala Evaluación de IA en Guatemala	Same GAIA Spanish UN Guatemala record as TH-00471; URL and local HTML snapshot support bounded source-surface review only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with TH-00471; keep upstream GAIA as source owner
TH-00495	LIMEN-SIGNAL-FA5D434D61F60648	cross_project_duplicate	English	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Duplicate Atlas source-health negative result for MAS URL; derived comparator only.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Atlas source-health layer
TH-00499	LIMEN-SIGNAL-FB11BFFBF12607D7	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00502	LIMEN-SIGNAL-FD25DAAE0ABF3941	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/tables/indicator_patterns.csv:9	PALLAS indicator patterns	Generic indicator-pattern table row is internal methodological guidance, not a translation source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from source promotion
TH-00504	LIMEN-SIGNAL-DE2D6CD4ABF931D9	cross_project_duplicate	french;dutch	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-039/claim-language-patches.md:24	Atlas claim-language patches - public-register analogy ceiling	Local source is an Atlas/Thesis derivative claim-language patch using Dutch/French register material only as analogy; route upstream or deduplicate rather than promote as LIMEN source evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against Atlas/Pallas upstream artifact; if retained, extract named Dutch/French register URLs in a separate URL-extraction pass
TH-00507	LIMEN-SIGNAL-E8A8C916AA672CFD	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl:46	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00508	LIMEN-SIGNAL-EAFE8D2B5BEEFC5B	cross_project_duplicate	language_not_resolved	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	www.mas.gov.sg	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00512	LIMEN-SIGNAL-ECC43238B2253F4D	cross_project_duplicate	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json:344	thesis_atlas_factory	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00520	LIMEN-SIGNAL-F00D32C107769927	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:217	global_agent_atlas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00523	LIMEN-SIGNAL-F098A635C9AE0499	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00527	LIMEN-SIGNAL-F0F734A13CDF9499	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00528	LIMEN-SIGNAL-F1FE0396E37BB1D2	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00530	LIMEN-SIGNAL-F30B633687C88EC8	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00533	LIMEN-SIGNAL-F4A620C1FF2A28B8	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algorit	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00534	LIMEN-SIGNAL-F4E375C0CFF845E0	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00535	LIMEN-SIGNAL-F54963FD52199458	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00536	LIMEN-SIGNAL-F621E3445A8A6D4A	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:40	global_agent_atlas	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00538	LIMEN-SIGNAL-F68CA981C4A5EAC6	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00539	LIMEN-SIGNAL-F84768A9D9C9A85F	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00541	LIMEN-SIGNAL-F9615CD6202235EC	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00546	LIMEN-SIGNAL-FA956471C1DFAA87	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00547	LIMEN-SIGNAL-FABEE86CFDA9A9AB	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00548	LIMEN-SIGNAL-FB11BFFBF12607D7	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
TH-00552	LIMEN-SIGNAL-FDB317286B045365	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	algoritmes.overheid.nl	local metadata identifies a derived cross-project language artifact	translation-safe source review only; no legal or policy conclusion from machine translation	route_upstream_or_deduplicate
