row_id	signal_id	completion_disposition	completion_state	obscure_ai_posture	promotion_gate	promotion_priority	url_extraction_verdict	source_url	source_host	source_surface_class	source_review_role	dedupe_key	cluster_size	title_or_snippet	claim_ceiling	completion_reason	next_bulk_action	forbidden_overread
SRPH-01202	LIMEN-SIGNAL-1E52B989FC857B49	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	direct_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""aad6e3faef468e7436f024e06d47258b133060c23049be88892e69f6c8da9e98"", ""content_type"": ""text/html; charset=utf-8"","	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01203	LIMEN-SIGNAL-2138EF2F78EFD557	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	direct_source_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""9d2a998da85a09b06c984eaf5dab99415901ea03da164dae1f9c86e60ba27cef"", ""content_type"": ""text/html; charset=utf-8"","	source surface exists locally as named; no substantive legality/compliance/safety/prevalence claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01204	LIMEN-SIGNAL-21A952ED49075F91	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	direct_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""a601dbb79708da05d17a3b27b676708387814b9d2c4863af44135dd98fc78078"", ""content_type"": ""text/html; charset=utf-8"","	source surface exists locally as named; no substantive legality/compliance/safety/prevalence claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01205	LIMEN-SIGNAL-3F84B792BB1C0104	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	institutional_strategy_page	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""bbd598d55178f7bac4e3c95ed97d69fe428eb867030d114c1c7ed2a2c5658532"", ""content_type"": ""text/html; charset=utf-8"","	Surface existence/posture only from local metadata.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01206	LIMEN-SIGNAL-495546C0CB1EF213	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	official_policy_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""ed3b9c2c379fc1162d81d556736e332b36f98ed1136654da587067140315a3af"", ""content_type"": ""text/html; charset=utf-8"","	Surface existence only; no truth/compliance/prevalence inference.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01207	LIMEN-SIGNAL-49B2717BF057CAEA	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	official_strategy_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""cfa02df931ee4ec731b2b3cb633fe7033f98de11cfa066771071179de1d6008d"", ""content_type"": ""text/html; charset=utf-8"","	Surface existence only; no truth/compliance/prevalence inference.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01208	LIMEN-SIGNAL-5CD08CA4B558561D	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	direct_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""7df9b2ae7d716ed39dfbaabb2f6700280922b9e694401be6b33f9123c34003cc"", ""content_type"": ""text/html; charset=utf-8"","	surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01209	LIMEN-SIGNAL-669B8B881DBA6329	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	official_institutional_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""01f15321297be868d9e4e6a7b5acadc79854c451238e0a4e3d85c0f6c396ccac"", ""content_type"": ""text/html; charset=utf-8"","	source-surface existence only; no truth, prevalence, legality, or compliance inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01210	LIMEN-SIGNAL-76A6887ACF3D3610	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	official_institutional_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""413702648b2a65d2cf5b2260e017d6a1ad6a5cf2d1fc62be7b5ffcd2be3b9a7a"", ""content_type"": ""text/html; charset=utf-8"","	Surface existence/posture only from local metadata.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01211	LIMEN-SIGNAL-7D2217F75FD3D4D1	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	direct_source_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""9d2a998da85a09b06c984eaf5dab99415901ea03da164dae1f9c86e60ba27cef"", ""content_type"": ""text/html; charset=utf-8"","	existence/posture only; no truth, legality, compliance, safety, prevalence, or ranking inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01108	LIMEN-SIGNAL-984AAAA3EE1108BD	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	public_source_surface	direct_official_source_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""2531f3080a2e91c3b28ab7c274b22c7f0392519a567dd11296d487b8b7744fb0"", ""content_type"": ""text/html; charset=utf-8"","	May claim bounded existence of this official source surface only.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01109	LIMEN-SIGNAL-A0FA2FE5B6BC0D0C	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	public_source_surface	direct_official_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""fd8da61dfae10da250e8fd57a59c671a67434839eff28a34293f85fb7c9ca0d2"", ""content_type"": ""text/html; charset=utf-8"","	May claim bounded existence of this official source surface only.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01212	LIMEN-SIGNAL-A99BEEDBFA8055EF	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	policy_or_guidance_surface	named_direct_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""caf6f588bf0d5ab91bb11492d87af6c9018450a332fd52c99ff62b4df9beaba2"", ""content_type"": ""text/html; charset=utf-8"","	must resolve direct public source before promotion	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01213	LIMEN-SIGNAL-AEEC8EBD5BE5A163	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	source_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""cfa02df931ee4ec731b2b3cb633fe7033f98de11cfa066771071179de1d6008d"", ""content_type"": ""text/html; charset=utf-8"","	source-surface existence/posture only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
